object_kind,object_id,object_class,quantity,quantity_period,observation_calculation_class,model_use,evidence_reference,claim_boundary
route,ATT-SPATIAL-TO-MASS-STATE-E4AD78DE5,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-E534B4470,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-SHONGWENI-CRENDALLI,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-E5AC64DB6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-OLIFANTSNEK-CGARIEPINUS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-E61C0B593,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ETHEKWINI-ISIPINGOESTUARY,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-E8895FEF8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OLIFANTS-LOSKOP-LROSAE,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-EB66152C6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZAF-JOHANNESBURG-VEG-2025,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-ED4A076C4,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-JHB-OPENMARKET-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-EE26048AB,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-EE7E1D59A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-VAAL-YELLOWFISH,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-EF743088C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-HG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-EFA1453E9,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZAF-JOHANNESBURG-VEG-2025,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-F076E6E4E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NORTHEND-OMOSS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-F0C67B4B2,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DURBAN-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-F0FEF28A3,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-KOSIBAY,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-F6F10A8DF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-LEPHALALE-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-F7E97AFA5,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ETHEKWINI-DURBANBAY,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-FABD6064F,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not proof of consumption mass
route,ATT-GATEWAY-TO-TRADE-FORM-09C5F6913,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-26FA537FD,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-2DF7FA4CF,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-4227FD81B,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-603DB45B6,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-6BABD1B22,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-6F162B520,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-843B8E7DD,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-8E743E667,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-91CE94FF0,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-A059F7602,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-AF4FE72FA,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-BF405C096,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-CFAD0872B,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-D9F767A39,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-DB241D694,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-E443A24FE,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-F7F43D4C1,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-FD95C4941,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-SPATIAL-TO-MASS-STATE-28F7DA7C7,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-2FDF83391,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-33F91226F,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZMB-01,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-460D1E76A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-003,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-4672C1E2D,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_ITEZHI_TEZHI_MULTIMETAL,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-4C9080693,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZMB-CONTEXT-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-5DCB81420,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZMB-CONTEXT-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-7041C5FA4,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-002,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-7DD66101E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_KARIBA_HASIMUNA_CU_FE_ZN,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-876173F36,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_KABOMPO_TILAPIA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-894B39C89,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_KARIBA_SUN_DRIED_KAPENTA_CHILD,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-93F89B63B,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZMB-01,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-96E34B2B7,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZMB-01,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-979BDD7EA,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_KABOMPO_TILAPIA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A143BAB41,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_KARIBA_SUN_DRIED_KAPENTA_CHILD,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-A85262D91,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-002,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-B6B618BB8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZMB-CONTEXT-001,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-B84EEC4EC,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-002,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-C0EE4952E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-004,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-D9D0A6BCA,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZMB-CONTEXT-001,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-E54AD2DCB,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-004,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-E8D677A05,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-003,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-EDDF0004A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,ZMB_KARIBA_SUN_DRIED_KAPENTA_CHILD,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-FAEE82D29,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZMB-FISH-002,state attachment; not proof of consumption mass
route,ATT-GATEWAY-TO-TRADE-FORM-02B42D8BC,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-51DF303C1,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-6C4A5AA5F,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-A3D4F0498,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-A6C453448,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-AA495D145,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-AE84152CF,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-AF8CF5E17,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-C02270461,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-SPATIAL-TO-MASS-STATE-30344C153,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZWE-FISH-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-3124F42F3,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZWE-CHIVERO-TRACE-METALS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-319614951,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZWE-FISH-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-385F5B60B,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZWE-HARARE-VEG-2007,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-7B5EF3370,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZWE-CHIVERO-2019,state attachment; not physical flow
route,MEM-SPATIAL-MEMBERSHIP-4C7FA7E38,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-E0B19D5A0,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-120295B28,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-24655C1B9,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-4DFBD98DB,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-CE9690AE4,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-D34B14C41,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-DDBD4AB92,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-BBB44E919,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-D471FA13C,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-20359639D,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-458713115,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-837AA99DF,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-D215769E5,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-D2269A167,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-1159E7397,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-6F0259FBE,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-86D799FB5,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-904A21A25,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-AF89DE0A3,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-367F7EE79,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-68D65CC4C,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
route,MEM-SPATIAL-MEMBERSHIP-73838DD3A,spatial_membership,,,registry_scaffold,no_structural_only,reviewed_atomization_v1_1_0,membership only; not a flow or allocation
