route_id,from_node_id,to_node_id,country,iso3,from_name,to_name,source_longitude,source_latitude,destination_longitude,destination_latitude,great_circle_distance_km,food_domains,route_kind,evidence_class,quantitative_state,mass_balance_use,cross_border,road_geometry_status,source_reference,claim_boundary,origin_release
GEO_ROUTE_F23818DD5A0D1C,GEO_ZWE_889453,GEO_ZWE_888710,Zimbabwe,ZWE,Kadoma,Kwekwe,29.91534,-18.33328,29.81486,-18.92809,66.982,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_2354FAF1267384,GEO_ZWE_888710,GEO_ZWE_882599,Zimbabwe,ZWE,Kwekwe,Redcliff,29.81486,-18.92809,29.78333,-19.03333,12.163,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_64E9C291C6185A,GEO_ZWE_882599,GEO_ZWE_888710,Zimbabwe,ZWE,Redcliff,Kwekwe,29.78333,-19.03333,29.81486,-18.92809,12.163,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_BE626688A68E44,GEO_ZWE_888710,GEO_ZWE_890983,Zimbabwe,ZWE,Kwekwe,Gokwe,29.81486,-18.92809,28.9349,-18.20476,122.77,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_C9AC767C621EBF,GEO_ZWE_890983,GEO_ZWE_888710,Zimbabwe,ZWE,Gokwe,Kwekwe,28.9349,-18.20476,29.81486,-18.92809,122.77,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_4A64A9AAE4E482,GEO_ZWE_889453,GEO_ZWE_894239,Zimbabwe,ZWE,Kadoma,Chegutu,29.91534,-18.33328,30.14074,-18.13021,32.811,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_3E1F949884ABF7,GEO_ZWE_894239,GEO_ZWE_889453,Zimbabwe,ZWE,Chegutu,Kadoma,30.14074,-18.13021,29.91534,-18.33328,32.811,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_393D562CA02D63,GEO_ZWE_889453,GEO_ZWE_890983,Zimbabwe,ZWE,Kadoma,Gokwe,29.91534,-18.33328,28.9349,-18.20476,104.507,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_676A925E73EA86,GEO_ZWE_890983,GEO_ZWE_889453,Zimbabwe,ZWE,Gokwe,Kadoma,28.9349,-18.20476,29.91534,-18.33328,104.507,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_F65008A7B19EA0,GEO_ZWE_884141,GEO_ZWE_894239,Zimbabwe,ZWE,Norton,Chegutu,30.7,-17.88333,30.14074,-18.13021,65.202,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_ABF709AE2C8D87,GEO_ZWE_894239,GEO_ZWE_884141,Zimbabwe,ZWE,Chegutu,Norton,30.14074,-18.13021,30.7,-17.88333,65.202,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_9976C0017CE320,GEO_ZWE_884141,GEO_ZWE_885792,Zimbabwe,ZWE,Norton,Mount Hampden,30.7,-17.88333,30.93889,-17.74167,29.794,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_22CB7901F815D9,GEO_ZWE_885792,GEO_ZWE_884141,Zimbabwe,ZWE,Mount Hampden,Norton,30.93889,-17.74167,30.7,-17.88333,29.794,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_F6621353E925C7,GEO_ZWE_878549,GEO_ZWE_895269,Zimbabwe,ZWE,Zvishavane,Beitbridge,30.06648,-20.32674,30.0,-22.21667,210.264,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_8A671342B17F98,GEO_ZWE_895269,GEO_ZWE_878549,Zimbabwe,ZWE,Beitbridge,Zvishavane,30.0,-22.21667,30.06648,-20.32674,210.264,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_77FF87DC47E0AF,GEO_ZWE_878549,GEO_ZWE_881164,Zimbabwe,ZWE,Zvishavane,Shurugwi,30.06648,-20.32674,30.00589,-19.67016,73.282,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_A6BE3DCAA0F1E6,GEO_ZWE_881164,GEO_ZWE_878549,Zimbabwe,ZWE,Shurugwi,Zvishavane,30.00589,-19.67016,30.06648,-20.32674,73.282,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
